valence,year,acousticness,artists,danceability,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Genre,duration_min
0.079,2015,0.272,"['Juan Calderon', 'Michael Miller']",0.555,0.4,0,1VJRDoOWJHcTRw8NmWlVri,0.001,11,0.118,-60.0,0,Directions (prod. By Michael Miller) - Mix Cut,42.5,21/12/2015,0.108,115.318,Pop,1.942
0.15,2015,0.018,"['Max Elto', 'Michael Cassette']",0.901,0.559,0,2EOu4itLV1gcXajZZHjpRK,0.001,0,0.106,-7.714,1,Backyard Animals,42.5,29/06/2015,0.051,124.016,Pop,4.16
0.127,2015,0.174,"['Furyan', 'Rob Gee']",0.445,0.987,1,3EKhppWwxIzqsTYn4lqqZ0,0.001,7,0.435,-2.743,1,We Are The Walking Dead - Original Mix,42.5,21/12/2015,0.292,180.026,Pop,5.097
0.35,2015,0.024,['Loochkin'],0.713,0.778,1,3YMgr40eG4XSBALbfMxDdw,0.001,7,0.435,-60.0,1,Winter - Original Mix,42.5,26/12/2015,0.031,132.163,Pop,5.346
0.216,2015,0.001,['Fatum'],0.632,0.697,0,424osgO4rzW3kmQbXUvgS4,0.001,0,0.04,-60.0,1,Mandala - Original Mix,42.5,04/12/2015,0.06,128.023,Pop,5.346
0.166,2015,0.016,"['Max Shandula', 'Kate Lesing']",0.339,0.867,1,5PCouRoQZjtFlkYJmZYcXw,0.001,6,0.108,-60.0,0,Save You - Original Mix,42.5,26/12/2015,0.045,97.95,Pop,4.506
0.681,2015,0.005,['Lika Morgan'],0.868,0.823,0,5kFDsWV76WCWkGNeq1LDYF,0.001,8,0.11,-5.382,1,Sweet Dreams - Original Mix,42.5,14/12/2015,0.067,121.002,Pop,5.346
0.641,2015,0.023,['Ben Delay'],0.85,0.742,0,5kH5yoE2uModx7yXHV2NTs,0.001,6,0.435,-60.0,1,I Never Felt so Right - Original Mix,42.5,14/12/2015,0.079,122.999,Pop,5.346
0.296,2015,0.024,['Cash Cash'],0.542,0.894,0,6CoU4lsuljGu9igspfnFHB,0.0,1,0.132,-60.0,1,Surrender,42.5,29/06/2015,0.068,127.947,Pop,3.469
0.186,2015,0.001,['TEKNI'],0.802,0.726,0,6WrpUGtInxwmNJmYp5QHgM,0.001,4,0.072,-60.0,0,Game,42.5,11/11/2015,0.065,125.999,Pop,5.346
0.693,2015,0.664,['Dramadigs'],0.903,0.253,0,2s0yqhsKHsepGeT78kiZYW,0.001,5,0.109,-9.52,0,Schehmetmoll,54.0,16/10/2015,0.13,85.018,Pop,1.518
0.505,2015,0.099,"['Nipsey Hussle', 'Buddy']",0.526,0.722,1,2R4Wu78qZg9XcLLvMj5IAo,0.0,5,0.31,-60.0,0,Status Symbol (feat. Buddy),51.0,01/01/2015,0.292,92.077,Pop,5.346
0.308,2015,0.011,['Ganja White Night'],0.748,0.626,0,12meTNzgcD8Eup11KXEDR6,0.001,7,0.06,-7.952,1,Champagne,51.0,18/09/2015,0.073,170.05,Pop,3.84
0.506,2015,0.04,['Koe Wetzel'],0.383,0.801,0,1NoGgCGfH2Kg4p8DvWaFca,0.0,11,0.285,-60.0,0,Gravedigger,49.0,05/01/2015,0.049,134.866,Pop,4.001
0.206,2015,0.0,"['Owl City', 'Aloe Blacc']",0.546,0.744,0,3bWLBVZz9Vur3OLy05SpfF,0.0,2,0.114,-60.0,1,Verge,57.0,10/07/2015,0.033,127.977,Pop,3.55
0.869,2015,0.436,['Nujabes'],0.906,0.677,0,6SNGzhVrisdq63Ndz58ovT,0.001,1,0.435,-60.0,1,Luv (sic),56.0,09/12/2015,0.216,93.017,Pop,4.772
0.214,2015,0.136,"['Busdriver', 'Milo', 'Anderson .Paak']",0.618,0.67,1,78HAgo3mrVdg9sI9GVKfs5,0.0,4,0.169,-8.034,0,Worlds to Run,52.0,06/11/2015,0.15,143.059,Pop,5.259
0.545,2015,0.762,['Natalia Lafourcade'],0.667,0.287,0,5wWxUdgn2OugIOvLJOdreH,0.0,0,0.106,-60.0,1,Lo Que Construimos,65.0,13/11/2015,0.033,127.981,Pop,4.654
0.476,2015,0.012,['The Districts'],0.273,0.786,0,2wb2FptR9dbAw9TIQpMfZ1,0.001,4,0.036,-60.0,1,Young Blood,51.0,10/02/2015,0.116,149.379,Pop,5.346
0.337,2015,0.0,['Five Finger Death Punch'],0.569,0.955,0,672sw1HfPnFsiuY03qM0pn,0.0,4,0.05,-60.0,1,Meet My Maker,50.0,04/09/2015,0.152,127.963,Pop,3.0
0.535,2015,0.017,['Sublime With Rome'],0.697,0.799,1,4dklLLlnPhtAznKMYGnmBc,0.001,2,0.215,-6.088,1,House Party,49.0,30/06/2015,0.041,75.001,Pop,3.524
0.325,2015,0.003,"['G-Eazy', 'Big Sean']",0.597,0.724,1,4wckW1OjAM2z6elKQdqUpi,0.0,2,0.111,-7.764,1,One Of Them (feat. Big Sean),53.0,04/12/2015,0.049,110.012,Pop,3.325
0.265,2015,0.001,['Falling In Reverse'],0.472,0.984,0,73nWqXQgY3kC72JPkzYoJW,0.0,6,0.337,-60.0,0,Chemical Prisoner,54.0,24/02/2015,0.174,145.033,Pop,4.339
0.181,2015,0.762,['Baby Lullaby Academy'],0.414,0.006,0,282ynRorYNlfgEGRL8WYWd,0.001,2,0.111,-60.0,0,Baby Songs Sleep,56.0,24/11/2015,0.032,79.991,Pop,2.589
0.333,2015,0.416,['Shawn Mendes'],0.476,0.496,0,3Mi8mCnvcBPdiPgmHYWEow,0.0,10,0.094,-60.0,1,The Weight,56.0,14/04/2015,0.037,111.355,Pop,3.058
0.281,2015,0.479,['Blake Shelton'],0.38,0.443,0,3oTC5qoKq6nvz4Jj0DgCzF,0.0,7,0.11,-60.0,1,Home,53.0,23/10/2015,0.027,63.122,Pop,3.841
0.434,2015,0.596,['Colter Wall'],0.663,0.302,0,3t5UYY2uXE6CIEd6FYXrho,0.001,6,0.154,-60.0,1,Ballad of a Law Abiding Sophisticate,51.0,02/06/2015,0.031,114.129,Pop,3.205
0.603,2015,0.032,['Red Velvet'],0.58,0.935,0,5vCuawHQ8Poch1odz9JDpB,0.0,9,0.098,-3.348,1,Ice Cream Cake,58.0,17/03/2015,0.189,172.023,Pop,3.191
0.321,2015,0.092,['Stars Go Dim'],0.505,0.7,0,7M7eanIuxFd9IgaB8rAP7b,0.0,4,0.091,-60.0,1,You Are Loved,50.0,30/10/2015,0.042,162.107,Pop,3.444
0.548,2015,0.095,"['NxWorries', 'Anderson .Paak', 'Knxwledge']",0.667,0.652,1,4isFUxQUxqEGUbwnYIV1se,0.0,7,0.203,-7.283,1,Droogs,53.0,04/12/2015,0.198,96.074,Pop,5.082
0.3,2015,0.05,['Martin Garrix'],0.534,0.711,0,6EsH66Uto1zwZlDGQ6RokU,0.001,10,0.135,-5.927,0,Forbidden Voices,64.0,23/02/2015,0.037,128.102,Pop,3.844
0.789,2015,0.017,['Montell Jordan'],0.791,0.702,0,6aJ90LBl96bly9zuEH1U2X,0.0,1,0.423,-7.333,1,This Is How We Do It,65.0,25/09/2015,0.062,103.646,Pop,3.959
0.429,2015,0.062,"['Travis Scott', 'Toro y Moi']",0.628,0.827,1,6HszFW6X5wM8DKX1SO0LaK,0.0,1,0.435,-60.0,0,Flying High (feat. Toro y Moi),54.0,04/09/2015,0.04,130.016,Pop,3.477
0.309,2015,0.762,['Lord Huron'],0.478,0.388,0,4P21W3eMiIVS9ON4ctlxnb,0.001,11,0.243,-60.0,0,The Yawning Grave,49.0,07/04/2015,0.03,141.996,Pop,3.215
0.525,2015,0.022,"['Big Gigantic', 'GRiZ']",0.638,0.891,0,68iIALIAQ03juj9BZpafox,0.001,1,0.435,-4.764,1,Good Times Roll,53.0,12/08/2015,0.108,99.979,Pop,4.059
0.155,2015,0.762,"['Pink Martini', 'The Von Trapps']",0.602,0.164,0,7zaiLgzejyT5M7fTsmqZ18,0.0,1,0.093,-60.0,1,Dream a Little Dream,53.0,01/09/2015,0.046,98.499,Pop,3.886
0.619,2015,0.02,['$uicideBoy$'],0.744,0.548,1,4P13TnWkXTXUKWBmCSUO8A,0.0,7,0.102,-6.446,0,My Scars Are Like Evidence Being Mailed To The Judge,53.0,01/08/2015,0.065,136.103,Pop,2.045
0.492,2015,0.0,['Five Finger Death Punch'],0.544,0.99,0,13JA64QTkn35D68vvCqjbf,0.0,1,0.063,-4.51,0,You're Not My Kind,50.0,04/09/2015,0.086,90.972,Pop,3.355
0.297,2015,0.045,['Dan Deacon'],0.426,0.815,0,69L4d5HlE0YOCwWFYVFGoW,0.001,6,0.104,-60.0,1,When I Was Done Dying,54.0,23/02/2015,0.067,195.123,Pop,4.316
0.929,2015,0.437,['Luis y Julian'],0.755,0.763,0,4EylbrBoqejHLkzJGS3WhU,0.0,0,0.063,-7.168,1,El Penal De La Loma,52.0,21/09/2015,0.151,95.766,Pop,2.917
0.389,2015,0.849,['Travis Atreo'],0.695,0.359,0,0P3wANnHa96Q7qOBzZrvD5,0.0,0,0.102,-60.0,1,Should Have Been Us,56.0,12/06/2015,0.054,85.93,Pop,3.309
0.58,2015,0.513,['Future'],0.794,0.597,1,4iOq2DLxbRuBdrILZwOKoW,0.001,7,0.117,-6.552,0,Lay Up,52.0,15/01/2015,0.228,143.08,Pop,2.793
0.507,2015,0.012,['Murcy'],0.906,0.578,0,59OkvZEB9zPsEa6fQL2LlZ,0.001,11,0.063,-5.241,0,Wii Turn Up (Wii Menu Remix),56.0,29/04/2015,0.063,114.157,Pop,3.259
0.387,2015,0.426,['Chris Janson'],0.3,0.574,0,1YmT3bHeND3IQQ1WLH03jQ,0.0,2,0.094,-60.0,1,Holdin' Her,50.0,30/10/2015,0.032,95.712,Pop,4.076
0.211,2015,0.824,['Lord Huron'],0.529,0.656,0,5IleMdgH4wAm6MnWLLjEra,0.001,5,0.383,-7.003,1,La Belle Fleur Sauvage,49.0,07/04/2015,0.03,87.495,Pop,5.346
0.182,2015,0.274,['$uicideBoy$'],0.806,0.702,1,3mRBSk7h2Vr0D0yott8VhC,0.001,0,0.323,-60.0,1,Shattered Amethyst,53.0,21/09/2015,0.069,105.975,Pop,2.115
0.479,2015,0.896,['Aaron Espe'],0.786,0.355,0,59yRjmpE2VtyiEot3Ff9LM,0.001,0,0.111,-60.0,1,Making All Things New,58.0,23/10/2015,0.029,99.978,Pop,2.66
0.411,2015,0.762,['Crywank'],0.501,0.36,0,0vjnLqEwVxEyFhaS9MVVoe,0.0,7,0.118,-15.359,1,Song for a Guilty Sadist,54.0,25/09/2015,0.1,152.286,Pop,2.391
0.294,2015,0.275,['Sia'],0.291,0.635,0,1QzIPFcpaapCryW5wRsgU4,0.0,4,0.334,-60.0,0,California Dreamin',62.0,12/05/2015,0.037,111.852,Pop,3.602
0.212,2015,0.101,['Anthony Brown & group therAPy'],0.412,0.741,0,6gsTSmu6V9XO7INh2YRa4w,0.0,2,0.435,-4.068,1,Worth - Full Version,50.0,17/07/2015,0.044,113.759,Pop,5.346
0.052,2015,0.006,"['$uicideBoy$', 'Pouya']",0.798,0.529,1,5NXeprz7VhJkG6RgSAqqeO,0.001,1,0.072,-6.327,1,$outh $ide $uicide,53.0,01/09/2015,0.074,109.995,Pop,2.819
0.858,2015,0.147,['Calibre 50'],0.693,0.575,0,2EGqa4yp5xGfu3sppG0oFy,0.0,3,0.16,-4.12,1,Préstamela a Mí,58.0,06/11/2015,0.046,144.149,Pop,3.553
0.369,2015,0.147,['$uicideBoy$'],0.811,0.573,1,3utVfTr2obJnB6bNIaB9h0,0.0,2,0.1,-60.0,1,Fold,53.0,21/09/2015,0.087,129.975,Pop,2.742
0.603,2015,0.167,['Kali Uchis'],0.706,0.631,0,00hh0NPClA0PJetfwn4k5R,0.0,6,0.155,-60.0,1,Know What I Want,53.0,04/02/2015,0.038,81.004,Pop,4.185
0.509,2015,0.502,['Justin Bieber'],0.459,0.701,0,4kP50JQmyFrl9pLSmnFPZr,0.0,5,0.238,-60.0,0,All In It,58.0,13/11/2015,0.078,97.648,Pop,3.857
0.287,2015,0.007,['Mat Kearney'],0.65,0.755,0,4xcArbiK3LzdpravfBkkRc,0.0,8,0.311,-4.656,1,Coming Home (Oregon),49.0,21/08/2015,0.026,108.006,Pop,3.402
0.679,2015,0.177,"['Futuristic', 'Devvon Terrell']",0.67,0.868,1,73WVn9jXiLvjO0jq6x4hYX,0.0,10,0.666,-60.0,0,Sub Me In,52.0,25/12/2015,0.202,140.236,Pop,3.641
0.459,2015,0.603,['LANY'],0.623,0.627,0,3BwR5psKNxcyqWoc80eOuq,0.001,5,0.316,-6.73,1,ILYSB,55.0,11/12/2015,0.052,100.04,Pop,3.522
0.247,2015,0.383,['Brandi Carlile'],0.542,0.584,0,1kiWXhS6AMJOtU4DPUh0mq,0.0,9,0.297,-60.0,1,Wherever is Your Heart,49.0,06/03/2015,0.059,91.648,Pop,3.835
0.169,2015,0.762,['Baby Lullaby Academy'],0.177,0.002,0,4m2dPyd2y0CHRDy6a7K42d,0.001,4,0.089,-60.0,1,Sleeping Music and Sleep Music,55.0,24/11/2015,0.043,114.327,Pop,1.859
0.457,2015,0.109,['Lil Uzi Vert'],0.69,0.565,1,0Ux97Dqx5amaRrDvHbEfjm,0.0,11,0.274,-60.0,0,Banned from TV,51.0,18/12/2015,0.085,130.025,Pop,2.955
0.216,2015,0.762,"['Johann Pachelbel', 'Music Lab Collective', 'Valentina Lisitsa']",0.407,0.122,0,1p8Po4X9rWvMOuGR2vhVI2,0.001,2,0.113,-60.0,1,"Canon in D Major, P.37",59.0,01/03/2015,0.043,105.484,Pop,4.814
0.417,2015,0.002,['Pegboard Nerds'],0.558,0.99,0,6yUiLWHBV54iOS0st39EyZ,0.001,7,0.435,-60.0,1,Swamp Thing,57.0,15/06/2015,0.196,134.938,Pop,4.385
0.58,2015,0.0,['Disturbed'],0.238,0.967,0,5tz5QsHPkv69T1scq2utZZ,0.0,4,0.26,-60.0,0,The Vengeful One,55.0,21/08/2015,0.136,170.128,Pop,4.2
0.526,2015,0.171,['Selena Gomez'],0.573,0.741,0,3viZcRlE38APncWJ5VGM4q,0.0,9,0.104,-3.22,1,Sober,51.0,09/10/2015,0.079,92.021,Pop,3.247
0.039,2015,0.762,['Slow Meadow'],0.165,0.165,0,6sZhI4Chuyb7rhDrQPWeNk,0.001,2,0.097,-17.14,1,Grey Cloud Lullaby,55.0,21/08/2015,0.036,85.127,Pop,4.57
0.24,2015,0.002,['Parkway Drive'],0.404,0.964,0,2BzEsfwqucjlBSFu8s74sz,0.0,2,0.089,-60.0,1,Crushed,56.0,25/09/2015,0.115,84.996,Pop,4.604
0.589,2015,0.213,"['G-Eazy', 'Too $hort']",0.74,0.483,1,26jrY21NkSefFPxpndtu4z,0.0,9,0.197,-60.0,1,Of All Things (feat. Too $hort),52.0,04/12/2015,0.292,96.976,Pop,3.559
0.962,2015,0.509,['Banda Los Recoditos'],0.838,0.682,0,0LCMFLgIISg4Mab1YL5shU,0.0,3,0.368,-3.33,1,Pistearé,58.0,11/12/2015,0.068,120.03,Pop,2.392
0.289,2015,0.0,['Wage War'],0.533,0.989,0,19Ba4C1oVJfjxGFLiPEbsJ,0.001,1,0.062,-60.0,1,Alive,53.0,27/11/2015,0.081,105.028,Pop,3.41
0.477,2015,0.427,"['Hollyn', 'TRU']",0.607,0.681,0,0LttzRjJ4kRdDD7PnMuaqg,0.0,2,0.055,-60.0,0,Alone (feat. Tru),52.0,16/10/2015,0.056,172.147,Pop,3.772
0.689,2015,0.259,['Eric Church'],0.932,0.352,0,0xttiPFupzuj0a9viBV4eV,0.001,8,0.115,-60.0,1,Holdin' My Own,50.0,11/11/2015,0.061,118.049,Pop,3.927
0.25,2015,0.01,"['Tech N9ne', 'Lil Wayne', 'Yo Gotti', 'Big Scoob']",0.627,0.582,1,5Db7N8VRDmHtO5eKf5k3JF,0.0,10,0.42,-60.0,0,Bass Ackwards,50.0,04/05/2015,0.188,174.154,Pop,4.056
0.115,2015,0.762,['Brooklyn Duo'],0.304,0.275,0,7CNO19a6MzNLmBd3m2iCbU,0.001,0,0.119,-60.0,1,Love Me Like You Do,55.0,16/05/2015,0.03,94.867,Pop,3.257
0.377,2015,0.096,['Jorge Aguilar II'],0.426,0.8,0,3HUJE0NFIERdj1glMDE2EK,0.001,11,0.14,-60.0,0,Run Run!,53.0,14/03/2015,0.346,155.976,Pop,3.432
0.368,2015,0.038,['Toby Fox'],0.554,0.409,0,2FZ99j224ohiGLavqjijza,0.001,0,0.152,-60.0,0,Undertale,55.0,15/09/2015,0.024,101.945,Pop,5.346
0.824,2015,0.227,"['Lil Dicky', 'T-Pain']",0.768,0.709,1,2eUOoOf6q0e9FIK01SJMjT,0.0,5,0.435,-4.87,0,Personality (feat. T Pain),51.0,31/07/2015,0.196,95.972,Pop,4.314
0.543,2015,0.118,['Vundabar'],0.397,0.656,0,2ohTXUKOIHm0CzVxQGC7aX,0.001,9,0.144,-8.65,1,Oulala,51.0,24/07/2015,0.043,80.979,Pop,4.408
0.15,2015,0.048,"['Josh A', 'Mr T Lexify']",0.56,0.695,1,47fIyWY81h5QmLA1aUj7rv,0.001,7,0.088,-60.0,0,No Chill (feat. Mr T Lexify),57.0,28/12/2015,0.034,149.997,Pop,4.211
0.473,2015,0.199,['Turnover'],0.532,0.745,0,4mpWKliKujGFCeANiSpkvf,0.001,2,0.109,-60.0,1,New Scream,52.0,04/09/2015,0.025,165.969,Pop,4.204
0.519,2015,0.411,['Zion.T'],0.758,0.402,0,3PWyoYwI4iHLnLWltMt4gd,0.0,9,0.217,-60.0,1,No Make Up,57.0,12/10/2015,0.046,92.109,Pop,3.153
0.772,2015,0.566,['K.A.A.N.'],0.648,0.89,1,6TdbYlOHbgBKApNWkfkcLu,0.0,1,0.341,-60.0,1,Kaancepts 2,53.0,22/09/2015,0.215,180.132,Pop,5.346
0.509,2015,0.374,['Leon Bridges'],0.684,0.524,0,6ZJcXcp2xKTZvwCCax7Dea,0.0,1,0.122,-60.0,0,Twistin' & Groovin',53.0,23/06/2015,0.033,118.403,Pop,4.199
0.414,2015,0.096,['Florence + The Machine'],0.426,0.87,0,0fgSfUAnuJzzB8l8MdgRZg,0.0,9,0.112,-60.0,0,Delilah,50.0,01/06/2015,0.062,169.946,Pop,4.891
0.585,2015,0.036,"['Yellow Claw', 'Flux Pavilion', 'Naaz']",0.56,0.916,0,4UIAJ1WnUvAPPdkzq2rn1i,0.001,7,0.102,-3.328,0,Catch Me (feat. Naaz),55.0,20/11/2015,0.066,144.933,Pop,2.706
0.235,2015,0.196,['Chief Keef'],0.727,0.514,1,61izAzYg9tY9d1aZYkrQrU,0.0,6,0.119,-60.0,0,Sosa Chamberlain,51.0,17/03/2015,0.275,135.107,Pop,3.349
0.757,2015,0.056,['GOT7'],0.692,0.886,0,72HYwYmfl6Y8AzbJO0z6vB,0.0,8,0.217,-60.0,1,?? ?? If You Do,59.0,23/11/2015,0.077,129.957,Pop,3.514
0.172,2015,0.19,['Austin Plaine'],0.594,0.695,0,4yRlTvPVfEyhXfp6GZurq9,0.0,8,0.119,-60.0,1,Never Come Back Again,53.0,11/09/2015,0.026,104.977,Pop,3.271
0.361,2015,0.019,['Troye Sivan'],0.491,0.622,0,5PoWbm2gxIIgg7Ykx9oY8S,0.0,8,0.107,-60.0,1,SUBURBIA,50.0,04/12/2015,0.104,77.928,Pop,3.896
0.42,2015,0.069,['Robert DeLong'],0.538,0.787,1,0aHoZOnjEzaN0UkypUkXb9,0.0,11,0.08,-60.0,0,Long Way Down,51.0,18/09/2015,0.066,79.887,Pop,3.9
0.557,2015,0.0,['Bring Me The Horizon'],0.511,0.952,1,0xZ2RmwcaiP0tvAll1Ndh5,0.001,1,0.135,-60.0,0,What You Need,58.0,11/09/2015,0.075,147.999,Pop,4.207
0.17,2015,0.086,"['Matoma', 'Astrid S']",0.601,0.682,0,2H8LPaY3NSjmOFMH2Rygnz,0.001,10,0.132,-60.0,1,Running Out,57.0,01/12/2015,0.034,94.999,Pop,3.52
0.642,2015,0.762,['The Barden Bellas'],0.552,0.301,0,2BFWptzKzwH3pY5Rqvy1Wm,0.0,6,0.071,-7.28,1,Pool Mashup: Just The Way You Are/Just A Dream,49.0,10/02/2015,0.033,110.257,Pop,1.649
0.3,2015,0.99,['Jacob David'],0.421,0.102,0,6GsOj1QAdG1XIhbFilnj77,0.001,7,0.087,-60.0,0,Judith,55.0,16/10/2015,0.036,110.995,Pop,2.918
0.121,2015,0.762,['Daniel Caesar'],0.191,0.314,0,3XlzpaHje8MlpaGe8twgr7,0.0,9,0.171,-10.949,0,A Cappella,53.0,12/11/2015,0.035,70.03,Pop,1.518
0.396,2015,0.68,['Alabama Shakes'],0.381,0.599,0,4KyABIdjDKix5Ld0jFeATw,0.001,8,0.136,-60.0,1,Dunes,48.0,21/04/2015,0.042,76.579,Pop,4.299
0.359,2015,0.762,['Baby Lullaby Academy'],0.292,0.002,0,00VTfUwDgbzKDirC6PZwZX,0.0,3,0.119,-60.0,1,Calm Piano Music for Sleeping Baby,56.0,24/11/2015,0.045,73.819,Pop,1.518
0.18,2015,0.002,['The Neighbourhood'],0.442,0.652,0,7xrwGUa11hnnxXWeTIzcHf,0.0,11,0.5,-8.636,0,Ferrari,56.0,30/10/2015,0.04,75.576,Pop,3.07
0.684,2015,0.006,['Fall Out Boy'],0.66,0.944,0,4vC4nKK6bk9pYEVOU4EIbA,0.001,2,0.435,-60.0,1,Favorite Record,54.0,20/01/2015,0.052,127.02,Pop,3.39
0.457,2015,0.096,['George Strait'],0.447,0.722,0,23WjeJQCrtKxvf6u3OAxH1,0.0,7,0.338,-60.0,1,Take Me To Texas,49.0,25/09/2015,0.037,148.127,Pop,3.496
0.142,2015,0.578,['Ghostemane'],0.86,0.524,1,6rF4PCqJq0p4MAWgecwfIl,0.001,11,0.099,-60.0,1,Caligula,55.0,16/09/2015,0.073,114.946,Pop,2.482
0.768,2015,0.151,['WALK THE MOON'],0.82,0.615,0,3Xzog9enTvbsc0G7G9M58D,0.0,0,0.204,-60.0,1,Shut Up and Dance - Live Acoustic - 2015,62.0,04/09/2015,0.047,129.874,Pop,3.233
0.168,2015,0.762,['Teen Suicide'],0.414,0.289,0,39fwHsbCRaprD5BiMqa3gd,0.001,7,0.138,-60.0,1,everything is going to hell,53.0,07/10/2015,0.028,103.763,Pop,2.732
0.391,2015,0.762,"['Leonardo Aguilar', 'Ángela Aguilar', 'Majo Aguilar']",0.631,0.393,0,1N1CJ0PkWvsK2Rd7JqtlJV,0.0,7,0.358,-4.781,1,Lo Busqué,63.0,18/08/2015,0.026,132.183,Pop,4.178
0.193,2015,0.661,['The Palms'],0.61,0.519,1,3869c1bl5bJqdD3cyDw8hh,0.0,10,0.109,-60.0,0,Push Off,58.0,12/12/2015,0.039,78.006,Pop,3.849
0.547,2015,0.308,"['Big Sean', 'Kanye West']",0.815,0.738,1,30CZcZ0NpTXjVJJa5X5nwf,0.0,5,0.275,-60.0,0,All Your Fault,51.0,24/02/2015,0.214,100.095,Pop,3.74
0.606,2015,0.141,['Kacey Musgraves'],0.644,0.643,0,43xanDcfSBWuURZCWbItzf,0.0,6,0.101,-60.0,1,Dime Store Cowgirl,50.0,23/06/2015,0.028,99.967,Pop,3.583
0.607,2015,0.001,['Pop Evil'],0.624,0.897,0,3Kx5jExpVW2thrwwa83Izf,0.0,7,0.083,-60.0,0,Take It All,53.0,21/08/2015,0.045,109.971,Pop,3.309
0.355,2015,0.221,['Turnover'],0.316,0.859,0,6asiqDcVfxLVGah08wOnGQ,0.001,2,0.102,-60.0,1,Take My Head,51.0,04/09/2015,0.036,160.925,Pop,3.232
0.141,2015,0.99,['Baby Lullaby Academy'],0.517,0.004,0,7eP2WuhwRgLFDCmOGdrgHc,0.001,6,0.086,-60.0,1,Canon in D,55.0,24/11/2015,0.045,69.992,Pop,2.587
0.755,2015,0.404,['Fat Night'],0.792,0.657,0,6UJThOHpnTSWu583jJ4dbo,0.0,2,0.31,-60.0,1,Sun Go Down,54.0,19/10/2015,0.028,111.998,Pop,3.705
0.262,2015,0.874,['Molly Kate Kestner'],0.465,0.153,0,6XmOSwXQGSOFNOL82jei5L,0.0,6,0.117,-8.85,1,His Daughter,53.0,21/08/2015,0.071,168.938,Pop,5.346
0.198,2015,0.018,['CHVRCHES'],0.417,0.697,0,6CjbLEPcubhGJAlAQAruvo,0.0,2,0.141,-60.0,1,Leave a Trace,50.0,25/09/2015,0.116,99.872,Pop,3.958
0.166,2015,0.595,['Petit Biscuit'],0.772,0.745,0,4p1NHiFP4PfV7eW1183Ej9,0.001,11,0.117,-60.0,1,Alone,58.0,18/05/2015,0.04,116.014,Pop,4.553
0.871,2015,0.328,['Old Dominion'],0.73,0.826,0,3nC688MXGnFDAcL3lU1Ray,0.0,8,0.072,-4.33,1,Crazy Beautiful Sexy,50.0,06/11/2015,0.037,96.974,Pop,3.136
0.287,2015,0.155,['Lil Uzi Vert'],0.485,0.662,1,6EFryfyWOobzFCBDB9qbrz,0.0,9,0.119,-5.172,1,Safe House,51.0,18/12/2015,0.243,104.717,Pop,3.933
0.459,2015,0.067,['Silversun Pickups'],0.693,0.586,0,127qrKbnyZCYnn158P80op,0.001,6,0.362,-7.418,1,Circadian Rhythm (Last Dance),49.0,25/09/2015,0.032,127.967,Pop,3.817
0.824,2015,0.319,['Kip Moore'],0.688,0.874,0,15bIuGUsLwF0gxI48HKoEd,0.0,7,0.079,-5.389,1,I'm To Blame,51.0,21/08/2015,0.042,89.909,Pop,2.267
0.424,2015,0.762,['Baby Lullaby Academy'],0.394,0.038,0,3qjtWuQbKnLt1nd6N1lD0Q,0.001,0,0.082,-60.0,1,Calm Music for Baby with Relaxing Sounds of Ocean Waves,58.0,14/05/2015,0.056,99.32,Pop,1.809
0.378,2015,0.0,['Different Heaven'],0.745,0.905,0,6ULbkJ16YabZNdJMHsIVmE,0.001,6,0.07,-60.0,0,Nekozilla,62.0,31/07/2015,0.047,128.031,Pop,2.813
0.371,2015,0.004,['Like Moths To Flames'],0.524,0.997,0,1JhNaEvVubRXy3wnOv10Ic,0.0,6,0.241,-60.0,1,Bury Your Pain,51.0,06/04/2015,0.107,129.965,Pop,3.67
0.677,2015,0.0,['Disturbed'],0.579,0.973,0,4YDdWcdzHhLDZ5d1j9nRaJ,0.001,5,0.226,-60.0,0,Open Your Eyes,56.0,15/08/2015,0.09,116.025,Pop,3.956
0.595,2015,0.664,['The Walters'],0.747,0.422,0,70QqoQ3krRFUHfEzit7vjT,0.001,7,0.392,-60.0,1,Goodbye Baby,53.0,20/10/2015,0.029,111.141,Pop,2.528
0.74,2015,0.015,['Shawn Mendes'],0.594,0.754,0,5t4B1kAlCD13YY9poph0Mg,0.0,1,0.049,-60.0,1,Stitches,55.0,20/11/2015,0.11,73.184,Pop,3.448
0.985,2015,0.762,['William Jacobs'],0.707,0.272,0,79VupVk4BWNqYcfXe5oVOh,0.0,7,0.362,-10.7,1,Krusty Krab Spongebob Trap Remix Vine Theme,57.0,17/07/2015,0.292,108.274,Pop,1.916
0.253,2015,0.0,['Slayer'],0.4,0.994,1,6W2KBpMMXW17r7dPyqi8Iu,0.001,8,0.145,-7.34,0,Repentless,56.0,11/09/2015,0.062,104.134,Pop,3.331
0.151,2015,0.762,['Baby Lullaby Academy'],0.282,0.446,0,0VRGvi1QvvaamcL9ZefjRK,0.001,7,0.138,-17.943,1,Rock a Bye Baby with Relaxing Ocean Waves for Baby Sleep,58.0,14/05/2015,0.083,86.368,Pop,1.789
0.223,2015,0.092,"['Passion', 'Kristian Stanfill']",0.301,0.762,0,2yCf80rxfz3Dk7OCAnQvz1,0.0,7,0.082,-60.0,1,Even So Come - Radio Version/Live,51.0,28/04/2015,0.04,161.864,Pop,4.24
